0.03, 0.05, -0.03, 0.00, -0.01, -0.01, 0.02, 0.04, -0.06, -0.01, -0.01, 0.01
-0.08, 0.01, 0.04, 0.01, 0.00, 0.00, 0.14, 0.02, -0.11, -0.01, -0.00, -0.01
-0.08, 0.01, -0.04, 0.01, -0.01, 0.00, 0.09, 0.03, -0.13, -0.01, -0.01, 0.01
-0.18, -0.01, -0.06, 0.02, -0.01, -0.00, 0.18, -0.11, -0.02, -0.04, 0.00, -0.01
-0.03, -0.01, 0.18, -0.01, 0.01, -0.00, -0.01, 0.02, -0.16, 0.02, -0.00, 0.01
0.03, -0.04, -0.13, -0.01, -0.01, -0.02, 0.00, -0.02, 0.02, 0.00, -0.01, 0.00
-0.02, 0.06, 0.01, -0.03, -0.00, 0.00, 0.10, 0.11, -0.13, 0.03, -0.01, 0.01
0.01, 0.00, 0.01, 0.00, -0.01, -0.01, 0.03, -0.12, -0.07, -0.01, -0.01, 0.00
-0.03, 0.00, 0.01, -0.03, -0.01, -0.00, 0.06, 0.06, -0.09, 0.01, -0.02, -0.00
-0.04, -0.06, 0.02, -0.01, -0.00, 0.00, 0.00, -0.01, -0.06, 0.04, -0.02, -0.00
0.03, -0.07, -0.04, -0.02, -0.01, 0.01, -0.05, -0.09, 0.00, 0.01, -0.02, -0.01
-0.02, -0.05, 0.02, -0.07, -0.00, 0.01, 0.05, 0.01, -0.04, 0.05, -0.03, -0.00
0.00, -0.07, -0.03, -0.08, -0.01, 0.02, 0.04, -0.09, 0.01, 0.07, -0.03, -0.01
0.07, 0.06, 0.03, -0.12, -0.03, 0.01, -0.04, 0.15, 0.00, 0.06, -0.05, 0.00
-0.11, 0.02, -0.10, -0.08, -0.03, 0.02, 0.15, 0.01, 0.09, 0.08, -0.08, -0.02
0.00, -0.09, -0.04, -0.11, -0.06, 0.03, -0.01, -0.12, 0.10, 0.07, -0.09, -0.03
0.05, -0.13, -0.07, -0.16, -0.07, 0.03, 0.00, 0.04, 0.14, 0.11, -0.12, -0.01
0.01, 0.00, -0.02, -0.16, -0.09, 0.02, -0.02, -0.01, -0.06, 0.11, -0.14, -0.01
-0.01, 0.01, -0.07, -0.16, -0.09, 0.02, 0.01, -0.19, 0.00, 0.11, -0.14, -0.01
-0.10, -0.11, -0.05, -0.20, -0.06, 0.03, 0.10, -0.12, -0.15, 0.14, -0.14, -0.03
-0.11, 0.28, -0.08, -0.15, -0.08, 0.04, 0.24, 0.21, -0.12, 0.08, -0.13, -0.03
0.03, 0.15, 0.10, -0.10, -0.08, 0.05, 0.00, -0.04, -0.31, 0.06, -0.12, -0.06
-0.04, 0.02, -0.03, -0.10, -0.05, 0.07, 0.06, 0.02, -0.20, 0.08, -0.10, -0.07
-0.17, -0.11, 0.01, -0.09, -0.03, 0.07, 0.13, -0.04, -0.06, 0.07, -0.08, -0.05
-0.17, 0.02, -0.19, -0.11, -0.05, 0.05, 0.21, 0.10, 0.00, 0.09, -0.08, -0.04
-0.24, 0.00, -0.04, -0.08, -0.04, 0.03, 0.24, -0.02, 0.00, 0.07, -0.08, -0.02
