-0.06, -0.03, 0.07, -0.01, 0.00, 0.01, 0.10, 0.07, -0.18, 0.02, -0.01, -0.00
-0.06, 0.05, 0.02, -0.05, -0.00, -0.02, 0.15, 0.14, -0.02, 0.02, -0.01, 0.00
-0.15, -0.02, 0.00, 0.01, -0.00, 0.01, 0.19, 0.04, -0.07, 0.01, -0.02, -0.00
0.12, 0.00, 0.04, 0.01, -0.01, 0.01, -0.05, 0.13, -0.13, -0.01, -0.02, -0.00
-0.14, -0.04, 0.00, -0.01, -0.01, -0.01, 0.17, 0.01, -0.08, -0.01, -0.02, -0.01
-0.04, -0.06, 0.04, 0.02, -0.03, -0.03, 0.09, -0.06, -0.09, -0.02, -0.03, 0.01
-0.06, 0.04, 0.06, -0.02, -0.03, -0.02, 0.09, 0.00, -0.23, -0.01, -0.02, 0.02
-0.03, -0.08, 0.04, 0.00, -0.02, -0.01, 0.07, -0.01, -0.11, -0.01, -0.03, 0.01
-0.11, 0.03, -0.08, -0.00, -0.02, -0.01, 0.21, 0.08, -0.07, -0.00, -0.02, 0.01
-0.10, 0.09, 0.07, 0.01, -0.02, 0.00, 0.17, 0.13, -0.08, -0.01, -0.02, 0.01
0.02, -0.10, 0.02, 0.01, -0.02, -0.01, 0.00, -0.08, -0.04, -0.01, -0.01, 0.02
-0.17, -0.05, -0.02, 0.01, -0.03, -0.02, 0.21, -0.09, -0.03, -0.03, -0.03, 0.02
-0.08, 0.01, -0.04, -0.02, -0.02, -0.02, 0.14, 0.05, -0.03, 0.01, -0.03, 0.01
-0.01, -0.01, 0.11, -0.03, -0.01, 0.01, 0.03, 0.01, -0.18, 0.02, -0.02, -0.00
0.00, -0.20, -0.11, -0.01, -0.01, 0.00, 0.05, -0.12, 0.05, -0.01, -0.02, -0.01
0.07, -0.05, -0.06, -0.02, -0.03, 0.02, 0.00, -0.02, 0.17, 0.01, -0.06, -0.02
-0.06, -0.07, -0.04, -0.06, -0.05, 0.04, 0.04, -0.16, 0.06, 0.02, -0.08, -0.03
0.03, -0.12, -0.08, -0.06, -0.07, 0.05, 0.01, -0.12, 0.02, 0.01, -0.09, -0.04
0.00, -0.05, 0.00, -0.06, -0.08, 0.07, 0.01, -0.03, 0.05, 0.01, -0.11, -0.05
0.06, -0.01, 0.01, -0.07, -0.11, 0.06, -0.04, -0.02, 0.01, 0.03, -0.15, -0.06
-0.05, -0.15, -0.11, -0.10, -0.12, 0.08, 0.09, -0.20, -0.05, 0.05, -0.16, -0.06
-0.05, 0.01, 0.00, -0.13, -0.13, 0.08, 0.11, 0.08, -0.15, 0.07, -0.17, -0.05
-0.04, -0.02, -0.02, -0.15, -0.12, 0.07, 0.07, 0.06, -0.06, 0.10, -0.17, -0.05
0.03, 0.05, 0.04, -0.16, -0.12, 0.07, -0.05, 0.16, -0.11, 0.11, -0.18, -0.04
-0.07, -0.06, -0.01, -0.17, -0.13, 0.04, 0.10, -0.02, -0.08, 0.10, -0.18, -0.04
-0.10, 0.12, 0.01, -0.20, -0.12, 0.05, 0.14, 0.09, -0.11, 0.15, -0.18, -0.02
-0.12, -0.03, 0.00, -0.17, -0.10, 0.05, 0.14, 0.00, -0.18, 0.13, -0.17, -0.03
-0.07, 0.08, -0.01, -0.19, -0.10, 0.04, 0.14, 0.00, -0.21, 0.12, -0.15, -0.03
-0.14, 0.00, 0.07, -0.16, -0.07, 0.05, 0.15, 0.00, -0.20, 0.11, -0.14, -0.02
-0.13, 0.00, 0.00, -0.17, -0.07, 0.04, 0.18, -0.03, -0.21, 0.12, -0.12, -0.03
-0.29, -0.09, -0.01, -0.14, -0.05, 0.04, 0.27, -0.16, -0.17, 0.11, -0.10, -0.02
-0.06, 0.15, 0.15, -0.15, -0.02, 0.04, 0.13, 0.11, -0.18, 0.10, -0.07, -0.03
-0.16, 0.06, -0.05, -0.13, -0.02, 0.02, 0.22, 0.01, -0.08, 0.10, -0.05, -0.03
0.07, 0.00, 0.09, -0.11, 0.01, 0.04, -0.06, 0.09, -0.18, 0.09, -0.04, -0.04
0.15, -0.18, 0.11, -0.10, 0.02, 0.04, -0.38, -0.16, -0.32, 0.05, -0.01, -0.04
-0.17, 0.27, 0.23, -0.11, 0.05, 0.07, 0.23, 0.12, -0.25, 0.03, 0.04, -0.03
