-0.17, 0.05, -0.14, -0.01, -0.04, -0.00, 0.03, 0.29, 0.10, 0.01, -0.03, 0.00
-0.01, 0.00, -0.14, 0.10, -0.06, -0.01, -0.05, 0.05, 0.18, -0.11, -0.02, 0.00
-0.01, -0.04, -0.11, 0.06, -0.05, 0.00, -0.13, 0.00, 0.10, -0.02, -0.02, 0.01
-0.17, 0.00, -0.08, 0.06, -0.03, -0.00, 0.05, -0.06, 0.13, -0.05, -0.01, 0.02
-0.06, -0.03, -0.10, 0.01, -0.04, -0.02, -0.03, -0.01, -0.07, -0.04, -0.01, -0.01
-0.12, -0.05, -0.27, 0.04, -0.03, 0.00, 0.07, 0.09, 0.07, 0.03, -0.01, 0.01
-0.09, -0.07, -0.12, 0.04, -0.01, 0.00, 0.00, -0.21, 0.06, -0.06, -0.00, -0.00
0.03, -0.06, 0.02, 0.01, -0.01, 0.00, -0.17, 0.06, -0.04, 0.04, 0.01, -0.01
-0.13, 0.04, -0.11, 0.00, 0.01, -0.00, 0.01, -0.18, 0.13, -0.03, 0.01, -0.01
-0.16, -0.13, -0.08, 0.02, 0.03, -0.01, 0.11, -0.21, 0.01, -0.01, 0.00, 0.00
-0.07, 0.08, -0.07, -0.02, 0.00, -0.02, 0.00, -0.01, 0.10, -0.01, 0.00, 0.00
0.07, 0.02, -0.08, 0.00, -0.01, -0.01, -0.12, -0.07, 0.03, -0.01, -0.00, -0.01
-0.06, -0.05, -0.09, -0.02, 0.01, 0.00, -0.04, 0.10, 0.06, 0.02, 0.00, -0.01
-0.01, 0.01, -0.13, 0.00, 0.00, -0.01, 0.00, 0.11, 0.08, -0.02, -0.01, -0.01
-0.07, -0.07, -0.11, -0.00, -0.02, -0.02, -0.07, -0.05, 0.05, -0.01, -0.01, 0.01
-0.10, 0.00, -0.10, -0.01, -0.01, -0.01, 0.01, -0.03, 0.06, -0.00, -0.01, 0.01
-0.04, -0.01, -0.05, -0.01, 0.00, -0.01, -0.04, 0.00, 0.04, 0.03, -0.01, 0.02
0.02, 0.04, -0.02, -0.00, 0.00, -0.00, -0.10, 0.09, 0.01, 0.01, 0.00, 0.01
-0.04, -0.05, -0.12, 0.01, -0.02, -0.01, -0.05, -0.21, 0.03, -0.03, -0.00, -0.00
-0.18, -0.08, -0.19, 0.03, -0.00, 0.00, 0.14, -0.03, 0.11, -0.04, -0.00, 0.01
0.02, -0.13, -0.04, 0.02, 0.00, 0.01, -0.12, -0.16, 0.04, -0.01, -0.00, -0.00
0.23, -0.31, -0.08, -0.06, -0.02, -0.01, -0.36, -0.34, 0.27, 0.07, -0.02, -0.00
-0.02, -0.15, -0.20, -0.13, -0.03, -0.02, -0.15, -0.11, 0.54, 0.08, -0.06, -0.00
