-0.15, 0.07, 0.00, -0.01, -0.02, 0.00, 0.29, 0.16, -0.28, 0.02, -0.03, 0.00
-0.24, 0.14, 0.00, 0.01, -0.02, 0.00, 0.35, 0.08, -0.14, -0.04, -0.02, 0.00
-0.09, 0.12, 0.12, 0.00, -0.02, 0.02, 0.20, 0.26, -0.25, -0.00, -0.02, -0.01
-0.12, 0.13, 0.07, -0.01, -0.03, 0.00, 0.17, 0.09, -0.18, -0.01, -0.02, -0.00
-0.04, 0.07, 0.03, 0.02, -0.04, -0.00, 0.15, 0.06, -0.24, -0.02, -0.04, 0.00
-0.15, 0.10, 0.01, 0.01, -0.03, -0.01, 0.22, 0.06, -0.20, -0.01, -0.03, 0.00
-0.09, 0.17, 0.08, -0.02, -0.03, -0.01, 0.18, 0.10, -0.21, 0.00, -0.03, 0.01
-0.09, 0.07, -0.02, -0.01, -0.02, -0.01, 0.15, 0.01, -0.09, -0.00, -0.02, 0.00
-0.01, 0.07, 0.11, -0.01, -0.01, 0.00, 0.12, 0.13, -0.11, 0.00, -0.03, 0.00
-0.16, 0.05, -0.12, -0.01, -0.04, 0.00, 0.17, 0.00, -0.02, -0.01, -0.03, -0.00
-0.05, 0.03, 0.02, 0.02, -0.04, 0.02, 0.09, 0.02, -0.11, -0.03, -0.05, -0.01
-0.03, 0.00, -0.01, 0.00, -0.04, 0.02, 0.07, 0.00, -0.13, -0.01, -0.05, -0.02
0.00, -0.06, -0.01, -0.02, -0.04, 0.04, 0.02, 0.00, -0.02, 0.01, -0.06, -0.03
-0.02, 0.00, -0.02, -0.05, -0.05, 0.04, 0.09, 0.00, 0.03, 0.03, -0.09, -0.03
-0.01, -0.08, 0.02, -0.07, -0.07, 0.06, 0.04, -0.22, 0.04, -0.03, -0.13, -0.03
0.03, 0.03, 0.02, -0.08, -0.11, 0.09, -0.01, -0.15, -0.07, 0.01, -0.14, -0.05
0.03, 0.01, -0.09, -0.10, -0.13, 0.09, 0.01, 0.01, 0.03, 0.00, -0.18, -0.07
-0.12, -0.14, -0.03, -0.09, -0.14, 0.10, 0.11, -0.08, 0.04, 0.05, -0.20, -0.06
-0.02, -0.02, 0.01, -0.14, -0.17, 0.10, 0.00, -0.08, -0.01, 0.07, -0.22, -0.07
0.02, -0.01, 0.07, -0.18, -0.18, 0.14, 0.00, 0.02, -0.04, 0.13, -0.25, -0.06
0.40, 0.15, 0.07, -0.20, -0.25, 0.18, -0.39, 0.03, -0.01, 0.14, -0.31, -0.10
-0.14, -0.20, -0.01, -0.20, -0.29, 0.16, 0.07, -0.09, -0.09, 0.06, -0.36, -0.11
-0.18, 0.11, 0.01, -0.24, -0.27, 0.15, 0.24, 0.12, -0.27, 0.13, -0.34, -0.09
-0.32, -0.03, -0.06, -0.21, -0.23, 0.14, 0.33, -0.09, -0.24, 0.13, -0.31, -0.08
-0.30, -0.02, -0.01, -0.25, -0.22, 0.11, 0.29, -0.09, -0.35, 0.19, -0.28, -0.06
-0.22, 0.18, 0.00, -0.23, -0.17, 0.11, 0.28, 0.04, -0.27, 0.19, -0.24, -0.05
-0.31, 0.27, -0.01, -0.21, -0.14, 0.10, 0.34, 0.06, -0.26, 0.17, -0.19, -0.06
-0.21, 0.01, 0.01, -0.19, -0.08, 0.13, 0.26, 0.01, -0.31, 0.17, -0.14, -0.09
-0.32, 0.04, 0.05, -0.16, -0.05, 0.12, 0.34, -0.01, -0.32, 0.14, -0.11, -0.08
-0.13, 0.20, 0.23, -0.15, -0.03, 0.11, 0.15, 0.21, -0.38, 0.14, -0.08, -0.09
-0.20, 0.13, 0.05, -0.18, 0.01, 0.10, 0.19, 0.23, -0.32, 0.17, -0.04, -0.08
0.24, -0.10, 0.20, -0.08, 0.04, 0.08, -0.99, -0.48, -0.35, 0.08, -0.03, -0.07
-0.22, 0.23, 0.30, -0.20, 0.10, 0.13, 0.19, 0.42, -0.44, 0.25, 0.06, 0.02
0.35, 0.15, 0.19, -0.09, 0.09, 0.06, -0.26, -0.10, -0.21, 0.03, 0.03, -0.08
0.19, 0.24, 0.06, -0.12, 0.07, 0.03, -0.14, 0.72, 0.11, 0.11, 0.06, -0.04
0.12, -0.01, -0.08, -0.07, 0.03, -0.01, -0.11, 0.20, 0.08, 0.10, -0.02, 0.01
-0.06, 0.02, 0.09, -0.07, -0.02, -0.05, 0.10, -0.13, 0.08, 0.01, -0.06, 0.03
-0.35, -0.08, -0.09, -0.10, -0.04, -0.02, 0.30, -0.29, -0.02, 0.07, -0.06, 0.02
