0.02, -0.16, -0.06, 0.01, 0.00, -0.01, -0.01, -0.05, 0.01, -0.01, -0.01, 0.02
-0.11, 0.10, -0.04, -0.02, -0.02, -0.01, 0.15, 0.00, -0.01, 0.01, -0.01, 0.03
-0.05, -0.07, 0.01, -0.00, -0.02, -0.00, 0.04, 0.00, 0.00, 0.00, -0.03, 0.01
0.02, 0.01, 0.05, -0.04, -0.02, -0.01, 0.02, 0.00, -0.08, 0.01, -0.03, -0.00
-0.02, -0.03, 0.02, -0.01, -0.03, 0.01, 0.05, -0.11, 0.02, -0.02, -0.04, -0.00
-0.02, -0.02, -0.05, -0.04, -0.05, 0.02, 0.01, 0.03, 0.02, 0.02, -0.05, -0.01
0.00, -0.06, -0.06, -0.03, -0.05, 0.03, 0.02, -0.01, 0.14, 0.00, -0.06, -0.01
0.06, -0.08, -0.10, -0.07, -0.07, 0.03, -0.09, -0.06, 0.26, 0.03, -0.08, -0.02
0.07, -0.01, -0.03, -0.10, -0.10, 0.04, -0.05, 0.08, 0.14, 0.05, -0.12, -0.02
0.04, -0.08, -0.09, -0.11, -0.12, 0.04, -0.05, -0.01, 0.10, 0.06, -0.15, -0.02
-0.04, -0.02, -0.08, -0.12, -0.13, 0.05, 0.07, 0.10, 0.03, 0.05, -0.17, -0.03
-0.07, -0.07, 0.00, -0.14, -0.13, 0.04, 0.04, 0.03, -0.09, 0.10, -0.16, -0.01
-0.06, -0.05, 0.00, -0.15, -0.13, 0.04, 0.05, -0.06, -0.10, 0.09, -0.17, -0.01
-0.06, 0.03, 0.02, -0.14, -0.11, 0.03, 0.01, 0.01, -0.08, 0.09, -0.17, -0.02
-0.04, 0.12, 0.07, -0.19, -0.11, 0.05, 0.05, 0.17, -0.15, 0.14, -0.15, -0.02
-0.24, -0.04, -0.17, -0.11, -0.10, 0.04, 0.31, -0.15, -0.18, 0.05, -0.15, -0.03
-0.19, 0.13, 0.06, -0.16, -0.07, 0.03, 0.23, 0.11, -0.28, 0.09, -0.10, -0.02
-0.20, 0.00, -0.06, -0.11, -0.03, 0.01, 0.15, 0.11, -0.14, 0.11, -0.06, -0.01
-0.07, -0.05, -0.07, -0.10, 0.01, -0.01, 0.14, 0.14, -0.14, 0.13, -0.02, -0.01
-0.09, 0.06, -0.05, -0.08, 0.04, -0.01, 0.13, 0.01, -0.07, 0.08, 0.01, -0.01
-0.06, 0.04, -0.06, -0.06, 0.03, 0.01, 0.11, 0.00, -0.16, 0.04, 0.02, -0.02
-0.15, -0.01, -0.11, -0.05, 0.07, 0.00, 0.18, 0.16, -0.03, 0.01, 0.04, -0.02
0.30, -0.43, -0.20, -0.03, 0.09, -0.01, -0.40, -0.33, 0.00, -0.05, 0.08, 0.03
-0.06, -0.13, -0.18, 0.04, 0.09, -0.00, 0.23, -0.26, -0.04, -0.07, 0.10, 0.00
0.08, 0.09, -0.21, -0.00, 0.16, -0.04, -0.02, 0.41, 0.03, 0.03, 0.17, 0.00
-0.02, -0.14, -0.29, 0.03, 0.17, -0.09, -0.07, 0.09, 0.37, -0.03, 0.20, 0.04
0.02, 0.03, 0.16, -0.04, 0.16, -0.15, -0.06, 0.06, -0.02, 0.07, 0.18, 0.11
-0.22, 0.25, 0.25, 0.01, 0.13, -0.11, 0.21, -0.02, -0.16, 0.01, 0.14, 0.09
-0.26, 0.47, 0.45, 0.08, 0.10, -0.05, 0.25, 0.14, -0.61, -0.06, 0.13, 0.06
0.01, 0.23, 0.72, 0.20, 0.07, 0.01, -0.04, -0.09, -0.67, -0.18, 0.11, 0.00
-0.03, 0.18, 0.81, 0.18, 0.05, 0.08, 0.03, -0.02, -0.63, -0.13, 0.07, -0.05
