-0.07, 0.00, -0.08, 0.13, -0.00, -0.02, -0.05, -0.07, 0.19, -0.09, 0.06, 0.01
-0.09, -0.14, -0.20, 0.13, -0.03, -0.01, -0.01, -0.05, 0.33, -0.07, 0.00, -0.01
-0.12, -0.14, -0.23, 0.09, -0.05, 0.01, 0.03, -0.23, 0.19, -0.09, -0.03, -0.01
-0.13, -0.03, -0.04, 0.03, -0.07, 0.02, 0.06, 0.04, 0.05, -0.04, -0.05, -0.01
-0.08, 0.00, 0.00, -0.03, -0.06, 0.01, 0.01, -0.04, -0.03, 0.00, -0.06, -0.02
-0.06, 0.16, -0.02, 0.00, -0.06, 0.02, 0.12, 0.13, -0.02, -0.04, -0.06, -0.02
-0.10, 0.05, 0.02, -0.01, -0.04, 0.02, 0.13, 0.13, -0.07, 0.00, -0.05, -0.02
-0.07, 0.00, 0.00, -0.03, -0.03, -0.00, 0.14, 0.05, -0.08, 0.03, -0.05, -0.01
-0.10, 0.07, 0.06, -0.04, -0.03, 0.01, 0.09, 0.15, -0.22, 0.03, -0.03, -0.01
-0.05, 0.02, 0.02, -0.02, -0.02, -0.01, 0.08, 0.00, -0.12, 0.01, -0.03, -0.01
-0.11, 0.04, -0.04, -0.02, -0.01, 0.01, 0.17, 0.11, -0.06, -0.01, -0.02, -0.01
-0.06, -0.01, -0.01, 0.02, -0.01, 0.01, 0.13, 0.04, -0.08, -0.01, -0.03, -0.01
-0.11, 0.05, -0.01, -0.03, -0.02, 0.00, 0.20, 0.00, -0.07, 0.01, -0.02, -0.00
-0.05, -0.03, 0.10, -0.00, 0.00, 0.02, 0.06, 0.02, -0.13, -0.02, -0.03, -0.00
0.00, -0.08, -0.04, -0.04, -0.02, 0.02, 0.04, -0.07, 0.00, 0.03, -0.02, -0.00
0.12, -0.07, 0.13, -0.07, -0.00, 0.06, -0.13, -0.15, 0.05, 0.04, -0.04, -0.01
0.06, 0.01, -0.12, -0.12, -0.06, 0.08, -0.05, -0.11, 0.22, 0.07, -0.07, -0.03
-0.02, -0.03, -0.15, -0.10, -0.06, 0.13, 0.04, -0.01, 0.25, 0.05, -0.11, -0.09
0.07, 0.00, -0.18, -0.11, -0.11, 0.14, -0.05, 0.01, 0.27, 0.01, -0.16, -0.13
0.05, -0.10, 0.03, -0.13, -0.14, 0.17, -0.09, -0.07, 0.15, 0.03, -0.21, -0.14
0.03, 0.01, 0.02, -0.23, -0.17, 0.17, -0.03, 0.00, 0.00, 0.11, -0.24, -0.16
-0.09, 0.03, 0.00, -0.19, -0.16, 0.21, 0.12, -0.12, -0.14, 0.08, -0.27, -0.18
-0.23, 0.07, -0.09, -0.22, -0.17, 0.22, 0.29, -0.05, -0.32, 0.08, -0.26, -0.21
0.01, 0.07, 0.25, -0.17, -0.11, 0.22, 0.03, 0.18, -0.36, 0.13, -0.23, -0.21
-0.14, 0.13, 0.06, -0.24, -0.09, 0.19, 0.20, 0.16, -0.37, 0.19, -0.19, -0.16
-0.41, 0.15, -0.06, -0.19, -0.07, 0.15, 0.47, 0.16, -0.20, 0.12, -0.16, -0.15
-0.19, 0.22, -0.01, -0.12, -0.05, 0.12, 0.28, 0.21, -0.28, 0.09, -0.12, -0.12
0.49, -0.17, 0.18, -0.11, -0.00, 0.08, -1.38, -0.71, -0.43, 0.03, -0.04, -0.07
-0.03, 1.17, 0.26, -0.06, -0.06, 0.00, -0.07, -0.38, -0.03, -0.03, 0.07, 0.03
0.19, 0.09, -0.03, -0.10, 0.04, 0.01, -0.12, 0.34, 0.06, 0.12, -0.02, -0.01
0.16, 0.31, 0.23, -0.14, 0.00, -0.07, -0.10, 0.61, -0.30, 0.09, 0.00, 0.06
0.11, -0.21, -0.08, -0.03, 0.02, -0.07, -0.17, -0.23, 0.09, 0.05, -0.02, 0.09
-0.14, 0.06, 0.04, -0.06, -0.01, -0.05, 0.20, -0.13, 0.01, 0.01, -0.03, 0.07
-0.17, -0.02, -0.02, -0.03, 0.00, -0.03, 0.09, -0.31, -0.02, 0.01, -0.02, 0.02
-0.04, -0.08, 0.04, -0.04, 0.00, 0.01, 0.00, -0.24, -0.10, 0.00, -0.02, -0.01
0.02, 0.13, 0.16, -0.07, 0.03, 0.03, 0.00, 0.22, -0.10, 0.06, 0.00, -0.04
-0.02, 0.04, 0.01, -0.06, 0.04, 0.02, 0.03, 0.09, -0.22, 0.07, 0.02, -0.03
-0.02, -0.04, -0.04, -0.09, 0.07, -0.01, 0.11, -0.04, -0.24, 0.14, 0.03, -0.00
0.00, -0.13, 0.02, -0.08, 0.10, -0.08, 0.03, 0.00, -0.08, 0.08, 0.06, 0.03
0.00, 0.10, 0.03, -0.03, 0.06, -0.03, -0.02, -0.26, 0.07, 0.09, 0.02, 0.03
0.03, 0.31, 0.17, -0.05, 0.02, 0.00, -0.06, 0.25, 0.06, -0.00, 0.00, -0.02
0.02, 0.05, 0.09, -0.01, 0.01, 0.03, -0.02, 0.25, 0.04, 0.04, -0.01, -0.05
0.02, -0.01, 0.11, 0.01, -0.02, 0.02, -0.01, -0.06, -0.28, -0.00, -0.02, -0.01
-0.13, -0.21, 0.10, 0.03, -0.01, 0.01, 0.06, -0.39, -0.26, -0.03, -0.03, -0.02
-0.05, -0.11, 0.08, -0.02, 0.02, 0.01, 0.07, -0.04, 0.00, -0.01, -0.00, -0.01
-0.06, 0.00, -0.02, -0.04, 0.01, 0.02, 0.05, 0.03, 0.01, 0.08, 0.01, -0.01
-0.07, 0.08, 0.04, 0.01, -0.01, 0.02, 0.05, 0.00, 0.00, -0.05, 0.00, -0.02
-0.01, 0.04, 0.19, -0.00, 0.01, 0.04, -0.02, 0.03, -0.22, 0.02, 0.00, -0.03
0.09, 0.00, 0.12, 0.01, -0.00, 0.02, -0.11, 0.09, 0.08, 0.01, 0.00, -0.00
0.00, -0.12, 0.04, 0.01, -0.02, -0.01, -0.03, -0.02, -0.04, -0.00, -0.02, 0.01
-0.07, -0.02, -0.17, 0.03, -0.03, -0.01, 0.16, 0.00, 0.01, -0.04, -0.04, 0.00
-0.11, -0.08, 0.00, 0.01, -0.02, -0.02, 0.03, -0.22, -0.07, -0.02, -0.02, 0.00
-0.05, 0.04, 0.08, 0.00, -0.02, 0.00, 0.03, 0.07, -0.12, 0.00, -0.01, 0.01
-0.12, -0.06, 0.01, 0.00, -0.00, -0.01, 0.06, -0.06, -0.06, -0.01, 0.00, 0.01
0.00, 0.06, 0.07, 0.02, -0.02, 0.00, -0.02, 0.06, 0.00, -0.01, -0.01, 0.02
0.03, 0.00, 0.01, 0.01, -0.02, -0.02, -0.07, 0.01, -0.01, -0.01, -0.03, 0.01
-0.04, -0.06, 0.01, 0.02, -0.03, -0.01, 0.05, -0.07, -0.13, -0.04, -0.02, 0.00
-0.08, 0.03, 0.03, -0.00, -0.02, -0.01, 0.07, -0.04, -0.12, 0.00, -0.01, 0.02
-0.06, 0.08, 0.17, -0.01, -0.01, -0.01, 0.06, 0.13, -0.13, 0.00, -0.00, 0.01
0.00, 0.00, 0.03, 0.03, -0.02, -0.03, 0.01, -0.10, -0.09, -0.03, -0.02, 0.02
