-0.06, 0.00, 0.01, -0.02, 0.01, 0.01, 0.09, 0.03, -0.07, -0.00, -0.01, -0.01
-0.07, 0.04, 0.07, -0.02, 0.00, 0.00, 0.05, 0.11, -0.13, 0.01, -0.01, -0.00
0.00, 0.08, 0.00, -0.01, -0.00, 0.00, 0.05, 0.14, -0.01, -0.01, -0.00, -0.00
0.02, 0.09, 0.09, -0.03, 0.00, 0.01, -0.01, 0.19, 0.05, 0.04, -0.01, 0.01
0.00, -0.08, -0.02, 0.01, -0.03, 0.01, -0.01, -0.07, 0.10, -0.03, -0.04, -0.00
0.04, 0.00, 0.15, -0.05, -0.05, 0.01, -0.09, 0.05, 0.07, 0.01, -0.06, 0.02
-0.10, -0.07, -0.19, -0.06, -0.08, 0.01, 0.01, -0.03, 0.07, 0.01, -0.09, -0.00
-0.01, -0.07, 0.04, -0.04, -0.08, 0.03, 0.03, -0.15, -0.08, -0.02, -0.10, -0.01
0.05, 0.10, 0.07, -0.07, -0.09, 0.03, -0.03, 0.03, -0.22, -0.01, -0.09, -0.01
-0.13, 0.04, 0.11, -0.05, -0.07, 0.03, 0.08, -0.05, -0.09, 0.01, -0.08, -0.01
-0.01, -0.14, 0.00, -0.08, -0.08, 0.02, -0.02, -0.09, 0.07, 0.05, -0.10, -0.00
0.05, -0.17, -0.01, -0.08, -0.09, 0.02, -0.08, -0.15, 0.04, 0.04, -0.13, -0.00
0.09, -0.03, -0.05, -0.11, -0.12, 0.04, -0.11, 0.03, 0.09, 0.06, -0.14, -0.02
0.00, -0.05, -0.07, -0.10, -0.12, 0.06, 0.11, 0.04, -0.05, 0.04, -0.14, -0.03
-0.11, 0.00, 0.09, -0.09, -0.12, 0.05, 0.10, -0.06, -0.26, 0.03, -0.13, -0.03
-0.20, 0.00, -0.13, -0.08, -0.09, 0.04, 0.26, 0.17, -0.14, 0.02, -0.12, -0.03
-0.10, -0.06, 0.25, -0.05, -0.07, 0.03, 0.04, -0.21, -0.41, 0.01, -0.11, -0.03
-0.19, 0.08, -0.07, -0.12, -0.05, 0.00, 0.22, 0.17, -0.02, 0.10, -0.08, -0.02
-0.16, 0.06, 0.03, -0.10, -0.07, 0.02, 0.15, 0.15, -0.03, 0.03, -0.08, -0.03
0.39, -0.29, 0.26, -0.11, -0.05, -0.00, 0.04, -1.04, -0.35, 0.05, -0.05, -0.01
0.21, 0.33, 0.35, -0.05, -0.05, -0.00, -0.31, -0.02, 0.01, -0.11, -0.00, 0.03
0.11, -0.03, 0.07, -0.07, -0.01, -0.00, -0.05, 0.20, -0.03, 0.08, -0.04, 0.03
